Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/ATARI2600/Atari 2600 Manuals/Crack'ed.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCrack_ed.pdf,435223,d00c9cbe3514a8f7350348692af4fa1f,,,Crack_ed.pdf
docs/ATARI2600/Atari 2600 Manuals/Crackpots.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCrackpots.pdf,503694,12446c898bc4e891ef0f58f492abe9c2,,,Crackpots.pdf
docs/ATARI2600/Atari 2600 Manuals/Crash Dive.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCrash%20Dive.pdf,782926,6c209526c4782611c60ff3d48eecb86c,,,Crash Dive.pdf
docs/ATARI2600/Atari 2600 Manuals/Crazy Climber.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCrazy%20Climber.pdf,1579335,fdabd4d7a4f0b95b448c9533304da02e,,,Crazy Climber.pdf
docs/ATARI2600/Atari 2600 Manuals/Cross Force.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCross%20Force.pdf,442334,b1904062e476190944de79af6d197b55,,,Cross Force.pdf
docs/ATARI2600/Atari 2600 Manuals/Crossbow.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCrossbow.pdf,891555,92f10bfdc30038fb8e9565866e3b8190,,,Crossbow.pdf
docs/ATARI2600/Atari 2600 Manuals/Crypts of Chaos.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCrypts%20of%20Chaos.pdf,386761,228d4065b06eaad2497df3f02cb296f3,,,Crypts of Chaos.pdf
docs/ATARI2600/Atari 2600 Manuals/Crystal Castles.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCrystal%20Castles.pdf,795810,2c01d3e85e664e41c78e3cc4773d396c,,,Crystal Castles.pdf
docs/ATARI2600/Atari 2600 Manuals/Cubicolor.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCubicolor.pdf,106989,1fab47e629f603cb9a8e138cb9310e5c,,,Cubicolor.pdf
docs/ATARI2600/Atari 2600 Manuals/Custer's Revenge.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCuster_s%20Revenge.pdf,705087,b2904a401918bd7199666c9637938843,,,Custer_s Revenge.pdf
docs/ATARI2600/Atari 2600 Manuals/Dancing Plate.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FDancing%20Plate.pdf,172672,7a08a80810ccf804e8663e5801916a04,,,Dancing Plate.pdf
docs/ATARI2600/Atari 2600 Manuals/Dark Cavern.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FDark%20Cavern.pdf,946789,c3ec948c0def02e89edac7c1df3afe25,,,Dark Cavern.pdf
docs/ATARI2600/Atari 2600 Manuals/Dark Chambers.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FDark%20Chambers.pdf,809249,29c57f232d12d1667bfe4a846206e055,,,Dark Chambers.pdf
docs/ATARI2600/Atari 2600 Manuals/Deadly Duck.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FDeadly%20Duck.pdf,415128,6eeacbcd9caf6a6c3d339fd13f71bc53,,,Deadly Duck.pdf
